repo_id,commits,interval
7212427,6,-42
7212427,1,73
7212427,4,29
7212427,30,-22
7212427,1,-95
7212427,2,24
7212427,20,-11
7212427,3,-25
7212427,2,-1
7212427,11,-12
7212427,2,-13
7212427,9,156
7212427,3,-3
7212427,2,-38
162268250,8,146
162268250,5,127
162268250,14,124
162268250,41,114
162268250,27,115
162268250,21,111
162268250,7,155
162268250,11,131
162268250,14,156
162268250,25,119
162268250,63,112
162268250,3,142
162268250,4,129
162268250,4,137
162268250,4,136
162268250,6,133
162268250,14,107
162268250,9,105
162268250,7,152
162268250,189,104
162268250,31,121
162268250,3,134
162268250,11,122
162268250,22,117
162268250,4,149
162268250,12,128
162268250,12,123
162268250,6,150
162268250,12,140
162268250,4,135
162268250,64,126
162268250,43,113
162268250,19,109
162268250,7,148
162268250,4,144
162268250,3,141
162268250,4,139
162268250,2,138
162268250,17,132
162268250,16,108
162268250,22,120
162268250,107,125
162268250,3,145
162268250,14,110
162268250,99,106
162268250,5,154
162268250,5,118
162268250,4,151
162268250,59,103
162268250,64,116
162268250,3,147
162268250,6,143
162268250,15,130
162268250,3,153
16649556,9,-51
16649556,5,95
16649556,1,1
16649556,8,-12
16649556,5,-13
16649556,2,-22
16649556,2,-32
15454840,3,18
15454840,1,-5
15454840,3,-25
15454840,1,-41
15454840,1,14
15454840,1,12
15454840,6,10
15454840,1,2
15454840,3,0
15454840,2,-15
15454840,3,-22
15454840,1,13
15454840,1,-4
15454840,3,-8
15454840,2,-19
15454840,2,-21
15454840,1,63
15454840,1,23
15454840,10,6
15454840,1,4
15454840,1,1
15454840,2,-2
15454840,1,-12
15454840,1,-26
15454840,2,-32
15454840,2,26
15454840,1,9
15454840,9,8
15454840,9,-7
15454840,5,-10
15454840,2,-23
15454840,1,27
15454840,1,-13
15454840,1,-20
15454840,2,-24
52707517,1,-24
52707517,4,-25
52707517,23,-26
52707517,5,54
52707517,2,-18
52707517,5,-19
52707517,8,-20
52707517,2,-21
52707517,8,-42
52707517,1,-41
52707517,1,-43
31332794,1,-5
31332794,1,-27
31332794,2,35
31332794,2,-6
31332794,1,62
31332794,5,50
31332794,1,49
31332794,1,46
31332794,2,27
31332794,1,-1
31332794,1,93
31332794,2,57
31332794,11,127
31332794,1,52
31332794,3,43
31332794,2,17
31332794,1,153
31332794,1,130
31332794,2,48
31332794,1,20
31332794,2,-3
31332794,1,-18
31332794,1,-46
31332794,1,56
31332794,1,54
31332794,4,45
31332794,2,-39
31332794,4,107
31332794,3,53
31332794,1,-45
31332794,1,129
31332794,5,128
152632888,1,100
152632888,1,97
152632888,6,94
152632888,10,120
152632888,5,117
152632888,7,111
152632888,5,103
152632888,6,95
152632888,4,93
152632888,2,150
152632888,2,124
152632888,18,110
152632888,3,116
152632888,3,102
152632888,13,101
70271916,1,15
70271916,6,12
70271916,2,-8
70271916,2,34
70271916,3,5
70271916,9,19
70271916,4,18
70271916,5,-9
70271916,1,-11
70271916,1,78
70271916,3,68
70271916,1,67
70271916,4,14
70271916,3,3
70271916,21,-10
70271916,1,33
70271916,3,26
70271916,7,21
184351154,1,126
184351154,12,118
184351154,4,155
184351154,6,128
184351154,13,127
184351154,4,124
184351154,4,109
184351154,3,102
184351154,6,139
184351154,2,129
184351154,5,122
184351154,2,104
184351154,2,103
184351154,4,131
70661345,2,27
70661345,2,17
70661345,1,47
70661345,3,58
70661345,1,46
70661345,8,34
70661345,2,29
70661345,2,-10
70661345,1,70
70661345,4,94
70661345,1,66
70661345,5,28
70661345,1,13
70661345,1,1
70661345,5,-8
70661345,4,142
70661345,3,119
70661345,3,31
70661345,11,26
70661345,1,6
70661345,1,-2
70661345,2,140
165165810,2,137
165165810,7,136
165165810,2,129
165165810,2,115
165165810,1,112
165165810,1,109
165165810,4,143
165165810,9,127
165165810,1,120
165165810,10,114
165165810,3,113
165165810,1,110
165165810,9,107
7406678,1,130
7406678,1,123
7406678,2,115
7406678,12,68
7406678,2,46
7406678,2,156
7406678,7,125
7406678,4,114
7406678,6,32
7406678,1,31
7406678,4,33
7406678,1,58
7406678,2,49
7406678,1,-3
7406678,2,-23
7406678,6,59
7406678,1,47
7406678,1,-22
7406678,2,153
7406678,1,74
7406678,2,70
7406678,6,69
7406678,1,4
7406678,2,112
7406678,1,10
7406678,1,-25
7406678,2,48
7406678,4,2
7406678,4,126
7406678,3,124
7406678,5,37
7406678,3,56
115730137,2,136
115730137,7,103
115730137,4,52
115730137,1,126
115730137,3,104
115730137,16,102
115730137,2,66
115730137,38,53
115730137,2,157
115730137,2,151
115730137,6,125
115730137,1,118
115730137,8,61
115730137,2,106
115730137,1,59
38188341,2,137
38188341,1,134
38188341,2,127
38188341,2,84
38188341,4,39
38188341,12,25
38188341,7,-7
38188341,8,153
38188341,2,35
38188341,5,15
38188341,6,64
38188341,1,73
38188341,6,55
38188341,5,92
38188341,11,21
38188341,8,-12
38188341,13,-29
38188341,1,152
38188341,1,94
38188341,13,74
38188341,6,61
38188341,1,58
38188341,5,49
38188341,4,33
38188341,4,-26
38188341,5,107
38188341,12,-20
38188341,16,132
38188341,28,40
38188341,2,18
38188341,32,14
38188341,25,-28
38188341,1,141
38188341,7,60
38188341,1,32
38188341,1,31
38188341,7,-10
38188341,3,-39
38188341,3,-50
38188341,7,129
38188341,1,63
38188341,19,38
38188341,8,151
38188341,5,-5
38188341,9,-15
38188341,12,-42
38188341,6,36
38188341,1,-16
38188341,19,-36
38188341,1,109
38188341,2,143
38188341,6,139
38188341,7,128
38188341,4,119
38188341,5,76
38188341,14,44
38188341,4,13
38188341,3,154
38188341,11,43
38188341,3,29
38188341,5,20
38188341,6,67
38188341,7,133
38188341,1,28
38188341,10,-21
38188341,9,-27
38188341,6,148
38188341,1,90
38188341,10,-11
38188341,2,-23
38188341,3,138
38188341,4,46
38188341,3,41
38188341,11,24
38188341,18,-30
38188341,1,97
38188341,3,51
38188341,6,-34
38188341,1,144
38188341,8,-32
38188341,2,87
38188341,12,131
38188341,1,111
38188341,5,62
38188341,2,10
38188341,8,146
38188341,1,88
38188341,1,48
38188341,1,135
38188341,2,78
38188341,8,45
38188341,4,19
38188341,6,-35
38188341,1,91
38188341,18,-14
38188341,5,-37
38188341,1,136
38188341,2,50
38188341,2,37
38188341,10,34
38188341,4,16
38188341,1,86
38188341,1,149
38188341,2,101
38188341,1,54
38188341,1,150
38188341,5,140
38188341,3,30
38188341,8,27
38188341,1,7
38188341,9,147
38188341,10,-43
38188341,1,69
38188341,2,52
38188341,1,-3
38188341,10,-31
38188341,7,121
38188341,9,26
38188341,10,22
38188341,3,11
38188341,5,-13
38188341,11,130
38188341,8,47
38188341,33,9
38188341,5,-4
38188341,3,-9
38188341,5,-41
38188341,1,65
38188341,6,23
38188341,1,-44
38188341,4,68
28162423,2,53
28162423,1,97
28162423,1,81
28162423,1,59
28162423,2,57
28162423,3,42
28162423,1,-74
28162423,1,153
28162423,1,124
28162423,3,89
28162423,1,78
28162423,2,73
28162423,1,38
28162423,3,151
28162423,1,135
28162423,1,125
28162423,1,80
28162423,7,-33
28162423,1,132
28162423,1,83
28162423,5,51
28162423,10,-19
91193348,2,19
91193348,1,104
91193348,14,56
91193348,1,33
91193348,7,32
91193348,5,46
91193348,5,25
91193348,1,154
91193348,2,100
91193348,2,80
91193348,3,48
91193348,16,61
91193348,2,58
91193348,12,47
91193348,1,105
91193348,1,103
91193348,1,102
91193348,18,62
91193348,3,132
91193348,11,60
91193348,1,59
91193348,8,57
152196875,4,98
152196875,2,96
152196875,2,95
152196875,2,113
152196875,2,110
152196875,3,105
152196875,5,108
152196875,2,104
152196875,7,93
11579609,3,116
11579609,15,67
11579609,5,69
11579609,2,135
11579609,1,121
11579609,2,37
11579609,3,-26
11579609,1,-40
11579609,6,82
11579609,2,138
11579609,2,123
11579609,2,115
11579609,1,87
11579609,1,83
11579609,2,-43
11579609,1,136
11579609,3,148
11579609,2,124
11579609,2,-36
11579609,5,-37
7809004,8,-9
7809004,3,-41
7809004,1,-11
2109290,2,-30
62415408,1,27
62415408,4,8
62415408,1,7
62415408,1,-25
62415408,3,62
62415408,5,74
62415408,1,51
62415408,4,36
62415408,1,-5
62415408,1,-10
62415408,1,-22
62415408,1,-24
62415408,2,80
4950472,1,71
4950472,1,91
63650110,7,109
63650110,3,93
63650110,1,89
63650110,2,-12
63650110,16,108
63650110,1,149
63650110,1,90
63650110,1,83
63650110,1,66
63650110,7,-19
63650110,8,156
63650110,87,136
63650110,1,126
63650110,1,154
63650110,2,94
63650110,1,54
63650110,1,-13
63650110,1,-22
63650110,4,157
63650110,3,138
63650110,1,52
63650110,6,-21
63650110,2,142
63650110,4,97
63650110,3,-23
63650110,3,110
63650110,1,153
63650110,1,35
63650110,1,147
63650110,1,105
63650110,1,75
63650110,2,70
63650110,2,40
63650110,45,135
63650110,5,114
63650110,1,80
63650110,6,65
22477541,8,143
22477541,4,140
22477541,8,137
22477541,2,132
22477541,1,-42
22477541,2,144
22477541,1,118
22477541,1,116
22477541,8,14
22477541,1,2
22477541,13,141
7877913,3,37
7877913,7,-21
7877913,2,-1
7877913,11,-43
7877913,1,154
7877913,10,64
7877913,4,55
7877913,9,24
7877913,6,15
7877913,4,-11
7877913,3,-19
7877913,4,-42
7877913,4,122
7877913,1,115
7877913,3,63
7877913,1,19
7877913,1,-8
7877913,5,2
7877913,1,-38
7877913,6,65
7877913,8,-16
7877913,9,-15
7877913,4,-35
7877913,2,153
7877913,1,145
7877913,2,61
7877913,3,48
7877913,15,-47
7877913,5,-22
7877913,4,-33
7877913,11,-44
7877913,1,112
7877913,10,93
7877913,2,44
7877913,1,41
7877913,1,22
7877913,3,31
7877913,2,-12
7877913,1,-28
7877913,1,28
7877913,1,18
7877913,3,-18
7877913,1,143
7877913,2,113
7877913,1,116
7877913,1,103
7877913,1,76
7877913,7,-13
7877913,1,-31
7877913,3,129
7877913,5,23
7877913,2,21
7877913,2,-2
7877913,6,78
7877913,2,83
7877913,5,68
7877913,7,56
7877913,2,-20
7877913,5,131
7877913,2,120
7877913,9,67
7877913,6,-23
7877913,5,-32
7877913,5,121
7877913,2,118
7877913,4,69
7877913,9,27
7877913,4,26
7877913,4,107
7877913,1,89
7877913,1,75
7877913,2,39
7877913,1,87
7877913,6,9
7877913,1,142
7877913,3,38
7877913,1,35
7877913,11,-45
7877913,2,-10
7877913,3,137
7877913,8,13
7877913,2,49
7877913,2,11
7877913,1,0
7877913,2,147
7877913,3,25
7877913,9,-41
7877913,4,155
7877913,3,127
7877913,8,29
7877913,3,20
7877913,3,-37
7877913,3,77
7877913,1,33
7877913,1,16
7877913,4,-3
7877913,2,14
7877913,2,-7
7877913,4,-14
7877913,1,119
7877913,4,96
7877913,2,3
7877913,1,-54
7877913,3,-17
7877913,1,-24
7877913,10,-50
7877913,1,148
7877913,1,146
7877913,3,130
7877913,4,66
7877913,3,-5
7877913,3,-29
7877913,2,136
7877913,2,94
7877913,8,81
7877913,3,46
7877913,1,-25
7877913,1,-61
7877913,4,108
7877913,3,104
7877913,1,85
7877913,2,84
7877913,1,52
7877913,1,72
7877913,3,62
7877913,3,12
7877913,4,-4
7877913,3,-9
7877913,3,117
7877913,3,101
7877913,1,70
7877913,2,6
7877913,4,-36
7877913,1,-64
7877913,6,-40
7877913,1,98
7877913,6,80
7877913,2,53
7877913,1,40
7877913,6,-26
7877913,1,1
7877913,9,-30
7877913,12,-48
7877913,1,-51
7877913,6,92
7877913,2,71
7877913,1,60
7877913,4,30
7877913,1,-34
7877913,17,-46
7877913,1,150
7877913,1,124
7877913,2,43
7877913,1,17
7877913,8,-27
7877913,3,82
7877913,13,-49
109681407,17,68
109681407,8,65
109681407,10,62
109681407,16,89
109681407,3,92
109681407,9,91
109681407,23,88
109681407,26,87
109681407,4,80
109681407,5,48
109681407,18,93
109681407,10,67
109681407,4,69
109681407,4,47
109681407,8,96
109681407,4,85
109681407,6,77
109681407,7,71
109681407,6,63
109681407,3,50
109681407,4,46
109681407,2,97
109681407,16,94
109681407,15,90
109681407,12,86
109681407,22,84
109681407,2,81
109681407,7,73
109681407,2,66
109681407,22,95
109681407,5,49
109681407,9,45
109681407,5,53
109681407,8,72
109681407,3,64
109681407,1,58
109681407,8,79
109681407,1,51
109681407,10,70
39146301,1,124
39146301,1,75
39146301,13,59
39146301,2,22
39146301,1,-4
39146301,7,-9
39146301,1,-18
39146301,2,-39
39146301,1,88
39146301,1,65
39146301,5,-30
39146301,1,127
39146301,1,12
39146301,2,5
39146301,2,118
39146301,2,84
39146301,3,66
39146301,9,62
39146301,6,4
39146301,4,-25
39146301,10,64
39146301,1,51
39146301,1,44
39146301,3,13
39146301,2,-17
39146301,6,119
39146301,7,79
39146301,1,35
39146301,3,16
39146301,1,136
39146301,2,73
39146301,2,72
39146301,4,56
39146301,3,50
39146301,3,-8
39146301,11,155
39146301,1,154
39146301,1,2
39146301,6,-19
39146301,8,-29
39146301,3,115
39146301,5,104
39146301,6,103
39146301,1,68
39146301,1,52
39146301,5,29
39146301,2,23
39146301,1,17
39146301,1,143
39146301,1,132
39146301,5,93
39146301,6,8
39146301,7,61
39146301,4,55
39146301,3,18
39146301,6,33
39146301,4,31
39146301,2,-14
39146301,1,-46
39146301,2,138
39146301,3,63
39146301,4,49
39146301,3,46
39146301,7,30
39146301,10,28
39146301,9,27
39146301,1,10
39146301,2,-21
39146301,1,150
39146301,1,36
39146301,1,25
39146301,7,20
39146301,4,-5
39146301,3,69
39146301,4,53
39146301,1,-1
39146301,1,122
39146301,6,67
39146301,2,19
39146301,2,92
39146301,1,80
39146301,5,32
39146301,2,0
39146301,1,-13
39146301,5,-27
39146301,2,128
39146301,3,37
39146301,11,21
39146301,1,-44
39146301,10,58
39146301,4,11
39146301,1,107
39146301,5,57
39146301,3,-6
39146301,1,43
39146301,3,9
39146301,3,-16
39146301,4,14
39146301,12,-28
39146301,1,-36
39146301,1,83
39146301,4,42
39146301,2,-12
39146301,2,-23
39146301,3,120
39146301,1,71
39146301,2,1
39146301,1,96
39146301,2,94
39146301,4,77
39146301,1,76
39146301,2,74
39146301,7,26
39146301,1,100
39146301,7,34
39146301,4,-48
39146301,2,121
39146301,3,97
39146301,5,60
39146301,6,-11
39146301,2,-35
39146301,7,54
39146301,3,15
39146301,2,-2
39146301,1,-20
39146301,2,-45
39146301,1,156
39146301,6,116
39146301,4,98
39146301,3,78
39146301,1,144
39146301,3,129
39146301,3,95
39146301,4,6
187979985,1,125
187979985,5,154
187979985,1,142
187979985,17,139
187979985,10,133
187979985,10,128
187979985,9,138
187979985,23,126
187979985,3,153
187979985,1,149
187979985,3,145
187979985,2,141
187979985,7,140
187979985,5,130
187979985,9,129
187979985,10,127
187979985,1,155
187979985,2,151
187979985,6,146
187979985,7,137
187979985,4,136
187979985,13,132
9016139,1,45
9016139,2,3
9016139,6,1
9016139,4,151
9016139,2,123
9016139,1,54
9016139,2,2
9016139,2,-31
9016139,5,-45
9016139,2,125
9016139,2,61
9016139,4,60
9016139,1,53
9016139,9,-30
9016139,1,150
9016139,2,100
9016139,2,56
9016139,2,55
9016139,2,43
9016139,1,-24
9016139,4,-40
9016139,7,-46
9016139,2,126
9016139,4,124
27513660,1,56
27513660,3,52
27513660,2,49
27311715,9,62
27311715,39,44
27311715,2,38
27311715,4,-22
27311715,2,-25
27311715,2,-37
27311715,6,-6
27311715,2,-10
27311715,4,-23
27311715,4,-33
27311715,2,-36
27311715,10,105
27311715,9,78
27311715,50,70
27311715,1,-15
27311715,21,-21
27311715,10,-28
27311715,13,-38
27311715,1,-31
27311715,1,-47
27311715,1,153
27311715,1,115
27311715,8,76
27311715,6,-8
27311715,1,-12
27311715,17,-30
27311715,1,73
27311715,3,46
27311715,9,36
27311715,4,1
27311715,8,-26
27311715,32,-27
27311715,9,135
27311715,1,77
27311715,17,47
27311715,12,42
27311715,7,-2
27311715,1,-9
27311715,44,45
27311715,1,-3
27311715,12,133
27311715,6,132
27311715,4,113
27311715,7,109
27311715,21,71
27311715,6,64
27311715,2,137
27311715,24,63
27311715,8,43
27311715,5,-32
27311715,2,-48
49072101,1,102
49072101,1,101
49072101,2,28
49072101,3,-9
49072101,2,-39
49072101,2,113
49072101,4,-49
49072101,14,-50
49072101,1,130
49072101,5,129
49072101,6,90
49072101,3,8
49072101,1,7
49072101,5,-38
49072101,1,-48
139312346,17,79
175078729,12,147
175078729,8,144
175078729,2,135
175078729,3,130
175078729,15,122
175078729,1,120
175078729,4,116
175078729,6,148
175078729,1,133
175078729,1,128
175078729,1,126
175078729,1,124
175078729,11,118
175078729,5,117
175078729,8,146
175078729,3,145
175078729,3,142
175078729,6,140
175078729,1,134
175078729,1,132
175078729,4,127
175078729,3,115
63173414,3,-21
63173414,3,-22
63173414,24,-23
63173414,1,11
63173414,4,10
63173414,1,7
63173414,5,-7
63173414,9,-14
118347139,9,56
118347139,2,62
118347139,1,57
107914434,15,49
107914434,2,142
107914434,5,106
107914434,1,69
107914434,4,47
107914434,1,145
107914434,1,110
107914434,1,54
107914434,10,59
107914434,6,44
107914434,4,154
107914434,2,113
107914434,3,71
107914434,6,141
107914434,1,118
107914434,5,115
107914434,3,114
107914434,4,111
107914434,1,60
107914434,4,45
107914434,2,152
107914434,3,147
107914434,4,140
107914434,1,62
107914434,4,55
107914434,10,51
107914434,10,50
107914434,10,48
107914434,4,144
107914434,5,109
107914434,3,68
107914434,13,46
107914434,14,43
107914434,9,112
107914434,10,107
107914434,2,58
107914434,4,151
107914434,3,143
107914434,7,108
77946880,2,30
77946880,3,20
77946880,9,1
77946880,2,125
77946880,2,124
77946880,2,95
77946880,2,64
77946880,2,49
177894112,2,134
177894112,1,118
177894112,7,117
177894112,1,148
177894112,1,145
48950307,2,81
48950307,1,-35
48950307,8,-50
125893606,5,75
125893606,17,64
125893606,5,147
125893606,9,129
125893606,1,97
125893606,4,79
125893606,2,77
125893606,1,154
125893606,1,130
125893606,2,107
125893606,2,86
125893606,13,84
125893606,2,73
125893606,14,70
125893606,1,69
125893606,5,66
125893606,8,65
125893606,3,102
125893606,3,101
125893606,8,80
125893606,4,74
10998381,7,41
209365550,10,154
209365550,1,151
209365550,12,148
209365550,11,146
209365550,3,144
209365550,45,143
209365550,4,153
209365550,36,149
209365550,6,147
209365550,13,145
209365550,114,142
178257312,1,143
178257312,1,137
178257312,1,133
178257312,3,148
178257312,1,122
178257312,4,121
178257312,3,130
178257312,6,129
178257312,2,120
178257312,14,119
178257312,14,118
178257312,12,117
178257312,2,131
178257312,3,128
178257312,2,123
135657913,1,96
135657913,5,140
135657913,1,121
135657913,2,106
135657913,5,95
135657913,11,141
135657913,9,108
135657913,1,86
135657913,1,85
135657913,5,79
135657913,1,111
135657913,15,89
135657913,4,105
135657913,5,104
135657913,5,97
135657913,4,131
135657913,2,115
135657913,1,78
135657913,18,74
135657913,2,109
135657913,3,88
135657913,1,91
135657913,6,87
135657913,3,80
135657913,13,75
135657913,1,116
135657913,2,92
135657913,2,84
135657913,1,81
135657913,1,132
135657913,7,107
142328410,3,152
142328410,1,137
142328410,1,135
142328410,1,113
142328410,1,157
142328410,1,139
142328410,2,95
142328410,2,82
142328410,9,150
142328410,2,145
142328410,3,134
142328410,1,118
142328410,2,108
142328410,2,87
142328410,1,156
142328410,1,131
142328410,2,110
142328410,5,84
142328410,1,83
142328410,2,149
142328410,1,111
142328410,1,106
142328410,1,101
142328410,2,100
142328410,1,114
142328410,1,109
142328410,1,90
142328410,2,136
142328410,1,133
142328410,2,123
142328410,4,91
142328410,1,117
142328410,4,85
41860868,1,79
41860868,23,50
41860868,2,-23
41860868,2,-46
41860868,1,-47
41860868,1,141
41860868,1,112
41860868,1,-34
41860868,4,-44
2720951,5,157
2720951,1,155
2720951,7,154
2720951,1,6
2720951,4,2
2720951,1,1
2720951,1,-5
124034201,1,108
124034201,1,96
124034201,2,77
124034201,5,71
124034201,1,70
124034201,3,132
124034201,2,118
124034201,1,109
124034201,1,102
124034201,2,92
124034201,2,143
124034201,1,133
124034201,1,80
124034201,2,75
124034201,3,67
124034201,3,150
124034201,11,148
124034201,1,127
124034201,1,111
124034201,1,154
124034201,1,110
124034201,1,82
124034201,3,78
124034201,1,68
124034201,1,141
124034201,1,115
124034201,6,73
124034201,1,72
124034201,15,62
124034201,1,126
124034201,1,95
124034201,18,63
124034201,1,117
124034201,2,106
124034201,2,76
124034201,1,69
45930061,4,78
45930061,3,65
45930061,18,-45
45930061,47,16
45930061,33,-34
45930061,125,11
45930061,16,28
45930061,67,10
45930061,6,-12
45930061,5,153
45930061,14,61
45930061,18,33
45930061,87,8
45930061,51,-33
45930061,31,-43
45930061,10,124
45930061,21,64
45930061,4,23
45930061,10,-16
45930061,15,-19
45930061,36,-39
45930061,24,-40
45930061,77,-42
45930061,3,134
45930061,2,52
45930061,16,29
45930061,28,76
45930061,31,69
45930061,21,18
45930061,71,13
45930061,128,9
45930061,3,136
45930061,22,133
45930061,11,100
45930061,57,-27
45930061,40,-38
45930061,12,-24
45930061,3,143
45930061,22,50
45930061,142,1
45930061,1,129
45930061,27,73
45930061,51,-9
45930061,10,43
45930061,141,7
45930061,64,3
45930061,3,106
45930061,8,74
45930061,43,70
45930061,23,68
45930061,127,12
45930061,122,-4
45930061,26,-48
45930061,1,-51
45930061,3,138
45930061,7,93
45930061,15,75
45930061,36,-46
45930061,19,40
45930061,11,-14
45930061,31,-37
45930061,4,48
45930061,86,2
45930061,31,-25
45930061,37,-28
45930061,3,135
45930061,13,84
45930061,40,71
45930061,3,85
45930061,7,49
45930061,35,47
45930061,17,132
45930061,11,113
45930061,16,83
45930061,7,82
45930061,12,-26
45930061,9,-47
45930061,42,62
